id,code,parent_id/id,name,user_type/id,type,reconcile
acc_102021601,102021601,acc_1020216,Crediti v/Aziende sanitarie pubbliche Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020217,1020217,acc_10202,Crediti v/enti regionali,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102021701,102021701,acc_1020217,Crediti v/enti regionali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020218,1020218,acc_10202,Crediti v/sperimentazioni gestionali,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102021801,102021801,acc_1020218,Crediti v/sperimentazioni gestionali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020219,1020219,acc_10202,Crediti v/altre partecipate,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102021901,102021901,acc_1020219,Crediti v/ARPA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102021902,102021902,acc_1020219,Crediti v/altre partecipate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102021903,102021903,acc_1020219,Fondo svalutazione crediti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020220,1020220,acc_10202,Crediti v/Erario,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022001,102022001,acc_1020220,Erario c/Ires,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022002,102022002,acc_1020220,Erario c/Ires per acconti versati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022003,102022003,acc_1020220,Erario c/ritenute,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022004,102022004,acc_1020220,Erario c/Iva in sospensione su fatture di acquisto,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022005,102022005,acc_1020220,Erario c/Iva per acconti versati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022006,102022006,acc_1020220,Erario c/Iva chiesta a rimborso,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022007,102022007,acc_1020220,Credito verso Erario per imposte anticipate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020221,1020221,acc_10202,Crediti v/clienti privati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022101,102022101,acc_1020221,Crediti v/clienti privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022102,102022102,acc_1020221,Crediti v/utenza per proventi da ticket,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022103,102022103,acc_1020221,Crediti v/clienti privati per anticipi mobilità attiva,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022104,102022104,acc_1020221,Crediti per fatture e note di credito da emettere,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022105,102022105,acc_1020221,Crediti v/società controllate e collegate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022106,102022106,acc_1020221,Crediti v/dipendenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022107,102022107,acc_1020221,Acconti verso erogatori (privati accreditati e convenzionati) di prestazioni sanitarie,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102022108,102022108,acc_1020221,Acconti verso altri fornitori,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020222,1020222,acc_10202,Crediti v/gestioni liquidatorie,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022201,102022201,acc_1020222,Crediti v/gestioni liquidatorie,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020223,1020223,acc_10202,Crediti v/altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022301,102022301,acc_1020223,Crediti v/altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020224,1020224,acc_10202,Crediti v/altri soggetti pubblici per ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022401,102022401,acc_1020224,Crediti v/altri soggetti pubblici per ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020225,1020225,acc_10202,Altri Crediti diversi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022501,102022501,acc_1020225,Altri Crediti diversi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020226,1020226,acc_10202,Fondo svalutazione crediti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102022601,102022601,acc_1020226,Fondo svalutazione crediti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_10203,10203,acc_102,ATTIVITA' FINANZIARIE CHE NON COSTITUISCONO IMMOBILIZZAZIONI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_1020301,1020301,acc_10203,Partecipazioni che non costituiscono immobilizzazioni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102030101,102030101,acc_1020301,Partecipazioni in imprese controllate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102030102,102030102,acc_1020301,Partecipazioni in imprese collegate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_102030103,102030103,acc_1020301,Partecipazioni in altre imprese,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020302,1020302,acc_10203,Altri titoli che non costituiscono immobilizzazioni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102030201,102030201,acc_1020302,Altri titoli che non costituiscono immobilizzazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_10204,10204,acc_102,DISPONIBILITA' LIQUIDE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_1020401,1020401,acc_10204,Cassa,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102040101,102040101,acc_1020401,Cassa,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020402,1020402,acc_10204,Istituto Tesoriere,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102040201,102040201,acc_1020402,Istituto Tesoriere,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020403,1020403,acc_10204,Tesoreria Unica,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102040301,102040301,acc_1020403,Tesoreria Unica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1020404,1020404,acc_10204,Conto corrente postale,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_102040401,102040401,acc_1020404,Conto corrente postale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_103,103,acc_1,RATEI E RISCONTI ATTIVI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_10301,10301,acc_103,RATEI ATTIVI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_1030101,1030101,acc_10301,Ratei attivi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_103010101,103010101,acc_1030101,Ratei attivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1030102,1030102,acc_10301,Ratei attivi v/Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_103010201,103010201,acc_1030102,Ratei attivi v/Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_10302,10302,acc_103,RISCONTI ATTIVI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_1030201,1030201,acc_10302,Risconti attivi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_103020101,103020101,acc_1030201,Risconti attivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_1030202,1030202,acc_10302,Risconti attivi v/Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_103020201,103020201,acc_1030202,Risconti attivi v/Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2,2,acc_0,PASSIVO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201,201,acc_2,PATRIMONIO NETTO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_20101,20101,acc_201,FONDO DI DOTAZIONE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010101,2010101,acc_20101,Fondo di dotazione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201010101,201010101,acc_2010101,Fondo di dotazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20102,20102,acc_201,FINANZIAMENTI PER INVESTIMENTI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010201,2010201,acc_20102,Finanziamenti per beni di prima dotazione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020101,201020101,acc_2010201,Finanziamenti per beni di prima dotazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010202,2010202,acc_20102,Finanziamenti da Stato per investimenti - ex art. 20 legge 67/88,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020201,201020201,acc_2010202,Finanziamenti da Stato per investimenti - ex art. 20 legge 67/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010203,2010203,acc_20102,Finanziamenti da Stato per investimenti - ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020301,201020301,acc_2010203,Finanziamenti da Stato per investimenti - ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010204,2010204,acc_20102,Finanziamenti da Stato per investimenti - altro,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020401,201020401,acc_2010204,Finanziamenti da Stato per investimenti - altro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010205,2010205,acc_20102,Finanziamenti da Regione per investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020501,201020501,acc_2010205,Finanziamenti da Regione per investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010206,2010206,acc_20102,Finanziamenti da altri soggetti pubblici per investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020601,201020601,acc_2010206,Finanziamenti da altri soggetti pubblici per investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010207,2010207,acc_20102,Finanziamenti per investimenti da rettifica contributi in conto esercizio,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201020701,201020701,acc_2010207,Finanziamenti per investimenti da rettifica contributi in conto esercizio,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20103,20103,acc_201,RISERVE DA DONAZIONI E LASCITI VINCOLATI AD INVESTIMENTI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010301,2010301,acc_20103,Riserve da donazioni e lasciti vincolati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201030101,201030101,acc_2010301,Riserve da donazioni e lasciti vincolati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20104,20104,acc_201,ALTRE RISERVE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010401,2010401,acc_20104,Riserve da rivalutazioni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201040101,201040101,acc_2010401,Riserve da rivalutazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010402,2010402,acc_20104,Riserve da plusvalenze da reinvestire,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201040201,201040201,acc_2010402,Riserve da plusvalenze da reinvestire,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010403,2010403,acc_20104,Contributi da reinvestire,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201040301,201040301,acc_2010403,Contributi da reinvestire,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010404,2010404,acc_20104,Riserve da utili di esercizio destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201040401,201040401,acc_2010404,Riserve da utili di esercizio destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010405,2010405,acc_20104,Riserve diverse,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201040501,201040501,acc_2010405,Riserve diverse,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20105,20105,acc_201,CONTRIBUTI PER RIPIANO PERDITE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010501,2010501,acc_20105,Contributi per copertura debiti al 31/12/2005,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201050101,201050101,acc_2010501,Contributi per copertura debiti al 31/12/2005,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010502,2010502,acc_20105,Contributi per ricostituzione risorse da investimenti esercizi precedenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201050201,201050201,acc_2010502,Contributi per ricostituzione risorse da investimenti esercizi precedenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2010503,2010503,acc_20105,Altro,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201050301,201050301,acc_2010503,Contributi per ripiani perdite anno precedente,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_201050302,201050302,acc_2010503,Contributi per ripiani perdite anni precedenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_201050303,201050303,acc_2010503,Altro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20106,20106,acc_201,UTILI (PERDITE) PORTATI A NUOVO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010601,2010601,acc_20106,Utili (Perdite) portati a nuovo,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201060101,201060101,acc_2010601,UTILI (PERDITE) PORTATI A NUOVO,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20107,20107,acc_201,UTILE (PERDITA) D'ESERCIZIO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2010701,2010701,acc_20107,Utile (Perdita) d'esercizio,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_201070101,201070101,acc_2010701,UTILE (PERDITA) D'ESERCIZIO,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202,202,acc_2,FONDI PER RISCHI E ONERI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_20201,20201,acc_202,"FONDI PER IMPOSTE, ANCHE DIFFERITE",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2020101,2020101,acc_20201,"Fondi per imposte, anche differite",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202010101,202010101,acc_2020101,"Fondi per imposte, anche differite",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20202,20202,acc_202,FONDI PER RISCHI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2020201,2020201,acc_20202,Fondo rischi per cause civili ed oneri processuali,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202020101,202020101,acc_2020201,Fondo rischi per cause civili ed oneri processuali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020202,2020202,acc_20202,Fondo rischi per contenzioso personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202020201,202020201,acc_2020202,Fondo rischi per contenzioso personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020203,2020203,acc_20202,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202020301,202020301,acc_2020203,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020204,2020204,acc_20202,Fondo rischi per copertura diretta dei rischi (autoassicurazione),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202020401,202020401,acc_2020204,Fondo rischi per copertura diretta dei rischi (autoassicurazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020205,2020205,acc_20202,Altri fondi rischi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202020501,202020501,acc_2020205,Altri fondi rischi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20203,20203,acc_202,FONDI DA DISTRIBUIRE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2020301,2020301,acc_20203,FSR indistinto da distribuire,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030101,202030101,acc_2020301,FSR indistinto da distribuire,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020302,2020302,acc_20203,FSR vincolato da distribuire,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030201,202030201,acc_2020302,Quota per rinnovo convenzioni L 133/08,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030202,202030202,acc_2020302,Quota per emersione extracomunitari L 102/09,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030203,202030203,acc_2020302,Quota per medicina Penitenziaria Dlvo 230/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030204,202030204,acc_2020302,Quota per hanseniani L 31/86,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030205,202030205,acc_2020302,Quota per fibrosi Cistica L 362/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030206,202030206,acc_2020302,Quota per extracomunitari irregolari L 40/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030207,202030207,acc_2020302,Quota per fondo esclusività L 488/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030208,202030208,acc_2020302,Quota per borse studio MG L 109/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030209,202030209,acc_2020302,Quota per veterinaria L 218/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030210,202030210,acc_2020302,Quota per Aids L 135/90,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030211,202030211,acc_2020302,Quota per progetti di PSN L 662/96,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030212,202030212,acc_2020302,Quota per mutui pre-riforma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030213,202030213,acc_2020302,Quota per borse studio specializzandi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030296,202030296,acc_2020302,Quota per OPG,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030297,202030297,acc_2020302,Quota per Visite Fiscali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030298,202030298,acc_2020302,Quota per Stranieri ai sensi dell'art. 5 comma 16 del D.lgs 109/2012,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202030299,202030299,acc_2020302,"Quota per medicina Penitenziaria (art.2 comma 283, L.244/07)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020303,2020303,acc_20203,Fondo per ripiano disavanzi pregressi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030301,202030301,acc_2020303,Fondo per ripiano disavanzi pregressi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020304,2020304,acc_20203,Fondo finanziamento sanitario aggiuntivo corrente LEA,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030401,202030401,acc_2020304,Fondo finanziamento sanitario aggiuntivo corrente LEA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020305,2020305,acc_20203,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030501,202030501,acc_2020305,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020306,2020306,acc_20203,Fondo finanziamento per ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030601,202030601,acc_2020306,Fondo finanziamento per ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020307,2020307,acc_20203,Fondo finanziamento per investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202030701,202030701,acc_2020307,Fondo finanziamento per investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20204,20204,acc_202,QUOTE INUTILIZZATE CONTRIBUTI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2020401,2020401,acc_20204,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202040101,202040101,acc_2020401,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040102,202040102,acc_2020401,Quote inutilizzate contributi da Regione per rinnovo convenzioni L 133/08,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040103,202040103,acc_2020401,Quote inutilizzate contributi da Regione per emersione extracomunitari L 102/09,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040104,202040104,acc_2020401,Quote inutilizzate contributi da Regione per medicina Penitenziaria Dlvo 230/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040105,202040105,acc_2020401,Quote inutilizzate contributi da Regione per hanseniani L 31/86,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040106,202040106,acc_2020401,Quote inutilizzate contributi da Regione per Fibrosi Cistica L 362/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040107,202040107,acc_2020401,Quote inutilizzate contributi da Regione per Extracomunitari irregolari L 40/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040108,202040108,acc_2020401,Quote inutilizzate contributi da Regione per Fondo esclusività L 488/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040109,202040109,acc_2020401,Quote inutilizzate contributi da Regione per Borse studio MG L 109/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040110,202040110,acc_2020401,Quote inutilizzate contributi da Regione per Veterinaria L 218/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040111,202040111,acc_2020401,Quote inutilizzate contributi da Regione per Aids L 135/90,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040112,202040112,acc_2020401,Quote inutilizzate contributi da Regione per Progetti di PSN L 662/96,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040113,202040113,acc_2020401,Quote inutilizzate contributi da Regione per Mutui pre-riforma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_202040114,202040114,acc_2020401,Quote inutilizzate contributi da Regione per Borse studio specializzandi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020402,2020402,acc_20204,Quote inutilizzate contributi vincolati da Regione (extra fondo),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202040201,202040201,acc_2020402,Quote inutilizzate contributi vincolati da Regione (extra fondo),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020403,2020403,acc_20204,Quote inutilizzate contributi vincolati da soggetti pubblici (extra fondo),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202040301,202040301,acc_2020403,Quote inutilizzate contributi vincolati da soggetti pubblici (extra fondo),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020404,2020404,acc_20204,Quote inutilizzate contributi per ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202040401,202040401,acc_2020404,Quote inutilizzate contributi per ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020405,2020405,acc_20204,Quote inutilizzate contributi vincolati da privati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202040501,202040501,acc_2020405,Quote inutilizzate contributi vincolati da privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20205,20205,acc_202,ALTRI FONDI PER ONERI E SPESE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2020501,2020501,acc_20205,Fondi integrativi pensione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202050101,202050101,acc_2020501,Fondi integrativi pensione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020502,2020502,acc_20205,Fondo rinnovi contrattuali personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202050201,202050201,acc_2020502,Fondo rinnovi contrattuali personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020503,2020503,acc_20205,Fondo rinnovi convenzioni MMG/PLS/MCA,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202050301,202050301,acc_2020503,Fondo rinnovi convenzioni MMG/PLS/MCA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020504,2020504,acc_20205,Fondo rinnovi convenzioni medici Sumai,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202050401,202050401,acc_2020504,Fondo rinnovi convenzioni medici Sumai,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_2020505,2020505,acc_20205,Altri fondi per oneri e spese,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_202050501,202050501,acc_2020505,Altri fondi per oneri e spese,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_203,203,acc_2,TRATTAMENTO FINE RAPPORTO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_20301,20301,acc_203,FONDO PER PREMI OPEROSITA' MEDICI SUMAI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_2030101,2030101,acc_20301,Fondo per premi operosità medici SUMAI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_203010101,203010101,acc_2030101,Fondo per premi operosità medici SUMAI,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_20302,20302,acc_203,FONDO PER TRATTAMENTO DI FINE RAPPORTO DIPENDENTI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
