id,code,parent_id/id,name,user_type/id,type,reconcile
acc_201040401,201040401,2010404,Riserve da utili di esercizio destinati ad investimenti,account_type_legalview3,consolidation,TRUE
acc_201040500,201040500,2010405,Riserve diverse,account_type_legalview1,view,TRUE
acc_201040501,201040501,2010405,Riserve diverse,account_type_legalview3,consolidation,TRUE
acc_201050000,201050000,2010500,CONTRIBUTI PER RIPIANO PERDITE,account_type_legalview1,view,TRUE
acc_201050100,201050100,2010501,Contributi per copertura debiti al 31/12/2005,account_type_legalview1,view,TRUE
acc_201050101,201050101,2010501,Contributi per copertura debiti al 31/12/2005,account_type_legalview3,consolidation,TRUE
acc_201050200,201050200,2010502,Contributi per ricostituzione risorse da investimenti esercizi precedenti,account_type_legalview1,view,TRUE
acc_201050201,201050201,2010502,Contributi per ricostituzione risorse da investimenti esercizi precedenti,account_type_legalview3,consolidation,TRUE
acc_201050300,201050300,2010503,Altro,account_type_legalview1,view,TRUE
acc_201050301,201050301,2010503,Contributi per ripiani perdite anno precedente,account_type_legalview3,consolidation,TRUE
acc_201050302,201050302,2010503,Contributi per ripiani perdite anni precedenti,account_type_legalview3,consolidation,TRUE
acc_201050303,201050303,2010503,Altro,account_type_legalview3,consolidation,TRUE
acc_201060000,201060000,2010600,UTILI (PERDITE) PORTATI A NUOVO,account_type_legalview1,view,TRUE
acc_201060100,201060100,2010601,Utili (Perdite) portati a nuovo,account_type_legalview1,view,TRUE
acc_201060101,201060101,2010601,UTILI (PERDITE) PORTATI A NUOVO,account_type_legalview3,consolidation,TRUE
acc_201070000,201070000,2010700,UTILE (PERDITA) D'ESERCIZIO,account_type_legalview1,view,TRUE
acc_201070100,201070100,2010701,Utile (Perdita) d'esercizio,account_type_legalview1,view,TRUE
acc_201070101,201070101,2010701,UTILE (PERDITA) D'ESERCIZIO,account_type_legalview3,consolidation,TRUE
acc_202000000,202000000,2020000,FONDI PER RISCHI E ONERI,account_type_legalview1,view,TRUE
acc_202010000,202010000,2020100,"FONDI PER IMPOSTE, ANCHE DIFFERITE",account_type_legalview1,view,TRUE
acc_202010100,202010100,2020101,"Fondi per imposte, anche differite",account_type_legalview1,view,TRUE
acc_202010101,202010101,2020101,"Fondi per imposte, anche differite",account_type_legalview3,consolidation,TRUE
acc_202020000,202020000,2020200,FONDI PER RISCHI,account_type_legalview1,view,TRUE
acc_202020100,202020100,2020201,Fondo rischi per cause civili ed oneri processuali,account_type_legalview1,view,TRUE
acc_202020101,202020101,2020201,Fondo rischi per cause civili ed oneri processuali,account_type_legalview3,consolidation,TRUE
acc_202020200,202020200,2020202,Fondo rischi per contenzioso personale dipendente,account_type_legalview1,view,TRUE
acc_202020201,202020201,2020202,Fondo rischi per contenzioso personale dipendente,account_type_legalview3,consolidation,TRUE
acc_202020300,202020300,2020203,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,account_type_legalview1,view,TRUE
acc_202020301,202020301,2020203,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,account_type_legalview3,consolidation,TRUE
acc_202020400,202020400,2020204,Fondo rischi per copertura diretta dei rischi (autoassicurazione),account_type_legalview1,view,TRUE
acc_202020401,202020401,2020204,Fondo rischi per copertura diretta dei rischi (autoassicurazione),account_type_legalview3,consolidation,TRUE
acc_202020500,202020500,2020205,Altri fondi rischi,account_type_legalview1,view,TRUE
acc_202020501,202020501,2020205,Altri fondi rischi,account_type_legalview3,consolidation,TRUE
acc_202030000,202030000,2020300,FONDI DA DISTRIBUIRE,account_type_legalview1,view,TRUE
acc_202030100,202030100,2020301,FSR indistinto da distribuire,account_type_legalview1,view,TRUE
acc_202030101,202030101,2020301,FSR indistinto da distribuire,account_type_legalview3,consolidation,TRUE
acc_202030200,202030200,2020302,FSR vincolato da distribuire,account_type_legalview1,view,TRUE
acc_202030201,202030201,2020302,Quota per rinnovo convenzioni L 133/08,account_type_legalview3,consolidation,TRUE
acc_202030202,202030202,2020302,Quota per emersione extracomunitari L 102/09,account_type_legalview3,consolidation,TRUE
acc_202030203,202030203,2020302,Quota per medicina Penitenziaria Dlvo 230/99,account_type_legalview3,consolidation,TRUE
acc_202030204,202030204,2020302,Quota per hanseniani L 31/86,account_type_legalview3,consolidation,TRUE
acc_202030205,202030205,2020302,Quota per fibrosi Cistica L 362/98,account_type_legalview3,consolidation,TRUE
acc_202030206,202030206,2020302,Quota per extracomunitari irregolari L 40/98,account_type_legalview3,consolidation,TRUE
acc_202030207,202030207,2020302,Quota per fondo esclusività L 488/99,account_type_legalview3,consolidation,TRUE
acc_202030208,202030208,2020302,Quota per borse studio MG L 109/88,account_type_legalview3,consolidation,TRUE
acc_202030209,202030209,2020302,Quota per veterinaria L 218/88,account_type_legalview3,consolidation,TRUE
acc_202030210,202030210,2020302,Quota per Aids L 135/90,account_type_legalview3,consolidation,TRUE
acc_202030211,202030211,2020302,Quota per progetti di PSN L 662/96,account_type_legalview3,consolidation,TRUE
acc_202030212,202030212,2020302,Quota per mutui pre-riforma,account_type_legalview3,consolidation,TRUE
acc_202030213,202030213,2020302,Quota per borse studio specializzandi,account_type_legalview3,consolidation,TRUE
acc_202030296,202030296,2020302,Quota per OPG,account_type_legalview3,consolidation,TRUE
acc_202030297,202030297,2020302,Quota per Visite Fiscali,account_type_legalview3,consolidation,TRUE
acc_202030298,202030298,2020302,Quota per Stranieri ai sensi dell'art. 5 comma 16 del D.lgs 109/2012,account_type_legalview3,consolidation,TRUE
acc_202030299,202030299,2020302,"Quota per medicina Penitenziaria (art.2 comma 283, L.244/07)",account_type_legalview3,consolidation,TRUE
acc_202030300,202030300,2020303,Fondo per ripiano disavanzi pregressi,account_type_legalview1,view,TRUE
acc_202030301,202030301,2020303,Fondo per ripiano disavanzi pregressi,account_type_legalview3,consolidation,TRUE
acc_202030400,202030400,2020304,Fondo finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview1,view,TRUE
acc_202030401,202030401,2020304,Fondo finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_202030500,202030500,2020305,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview1,view,TRUE
acc_202030501,202030501,2020305,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_202030600,202030600,2020306,Fondo finanziamento per ricerca,account_type_legalview1,view,TRUE
acc_202030601,202030601,2020306,Fondo finanziamento per ricerca,account_type_legalview3,consolidation,TRUE
acc_202030700,202030700,2020307,Fondo finanziamento per investimenti,account_type_legalview1,view,TRUE
acc_202030701,202030701,2020307,Fondo finanziamento per investimenti,account_type_legalview3,consolidation,TRUE
acc_202040000,202040000,2020400,QUOTE INUTILIZZATE CONTRIBUTI,account_type_legalview1,view,TRUE
acc_202040100,202040100,2020401,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,account_type_legalview1,view,TRUE
acc_202040101,202040101,2020401,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,account_type_legalview3,consolidation,TRUE
acc_202040102,202040102,2020401,Quote inutilizzate contributi da Regione per rinnovo convenzioni L 133/08,account_type_legalview3,consolidation,TRUE
acc_202040103,202040103,2020401,Quote inutilizzate contributi da Regione per emersione extracomunitari L 102/09,account_type_legalview3,consolidation,TRUE
acc_202040104,202040104,2020401,Quote inutilizzate contributi da Regione per medicina Penitenziaria Dlvo 230/99,account_type_legalview3,consolidation,TRUE
acc_202040105,202040105,2020401,Quote inutilizzate contributi da Regione per hanseniani L 31/86,account_type_legalview3,consolidation,TRUE
acc_202040106,202040106,2020401,Quote inutilizzate contributi da Regione per Fibrosi Cistica L 362/98,account_type_legalview3,consolidation,TRUE
acc_202040107,202040107,2020401,Quote inutilizzate contributi da Regione per Extracomunitari irregolari L 40/98,account_type_legalview3,consolidation,TRUE
acc_202040108,202040108,2020401,Quote inutilizzate contributi da Regione per Fondo esclusività L 488/99,account_type_legalview3,consolidation,TRUE
acc_202040109,202040109,2020401,Quote inutilizzate contributi da Regione per Borse studio MG L 109/88,account_type_legalview3,consolidation,TRUE
acc_202040110,202040110,2020401,Quote inutilizzate contributi da Regione per Veterinaria L 218/88,account_type_legalview3,consolidation,TRUE
acc_202040111,202040111,2020401,Quote inutilizzate contributi da Regione per Aids L 135/90,account_type_legalview3,consolidation,TRUE
acc_202040112,202040112,2020401,Quote inutilizzate contributi da Regione per Progetti di PSN L 662/96,account_type_legalview3,consolidation,TRUE
acc_202040113,202040113,2020401,Quote inutilizzate contributi da Regione per Mutui pre-riforma,account_type_legalview3,consolidation,TRUE
acc_202040114,202040114,2020401,Quote inutilizzate contributi da Regione per Borse studio specializzandi,account_type_legalview3,consolidation,TRUE
acc_202040200,202040200,2020402,Quote inutilizzate contributi vincolati da Regione (extra fondo),account_type_legalview1,view,TRUE
acc_202040201,202040201,2020402,Quote inutilizzate contributi vincolati da Regione (extra fondo),account_type_legalview3,consolidation,TRUE
acc_202040300,202040300,2020403,Quote inutilizzate contributi vincolati da soggetti pubblici (extra fondo),account_type_legalview1,view,TRUE
acc_202040301,202040301,2020403,Quote inutilizzate contributi vincolati da soggetti pubblici (extra fondo),account_type_legalview3,consolidation,TRUE
acc_202040400,202040400,2020404,Quote inutilizzate contributi per ricerca,account_type_legalview1,view,TRUE
acc_202040401,202040401,2020404,Quote inutilizzate contributi per ricerca,account_type_legalview3,consolidation,TRUE
acc_202040500,202040500,2020405,Quote inutilizzate contributi vincolati da privati,account_type_legalview1,view,TRUE
acc_202040501,202040501,2020405,Quote inutilizzate contributi vincolati da privati,account_type_legalview3,consolidation,TRUE
acc_202050000,202050000,2020500,ALTRI FONDI PER ONERI E SPESE,account_type_legalview1,view,TRUE
acc_202050100,202050100,2020501,Fondi integrativi pensione,account_type_legalview1,view,TRUE
acc_202050101,202050101,2020501,Fondi integrativi pensione,account_type_legalview3,consolidation,TRUE
acc_202050200,202050200,2020502,Fondo rinnovi contrattuali personale dipendente,account_type_legalview1,view,TRUE
acc_202050201,202050201,2020502,Fondo rinnovi contrattuali personale dipendente,account_type_legalview3,consolidation,TRUE
acc_202050300,202050300,2020503,Fondo rinnovi convenzioni MMG/PLS/MCA,account_type_legalview1,view,TRUE
acc_202050301,202050301,2020503,Fondo rinnovi convenzioni MMG/PLS/MCA,account_type_legalview3,consolidation,TRUE
acc_202050400,202050400,2020504,Fondo rinnovi convenzioni medici Sumai,account_type_legalview1,view,TRUE
acc_202050401,202050401,2020504,Fondo rinnovi convenzioni medici Sumai,account_type_legalview3,consolidation,TRUE
acc_202050500,202050500,2020505,Altri fondi per oneri e spese,account_type_legalview1,view,TRUE
acc_202050501,202050501,2020505,Altri fondi per oneri e spese,account_type_legalview3,consolidation,TRUE
acc_203000000,203000000,2030000,TRATTAMENTO FINE RAPPORTO,account_type_legalview1,view,TRUE
acc_203010000,203010000,2030100,FONDO PER PREMI OPEROSITA' MEDICI SUMAI,account_type_legalview1,view,TRUE
acc_203010100,203010100,2030101,Fondo per premi operosità medici SUMAI,account_type_legalview1,view,TRUE
acc_203010101,203010101,2030101,Fondo per premi operosità medici SUMAI,account_type_legalview3,consolidation,TRUE
acc_203020000,203020000,2030200,FONDO PER TRATTAMENTO DI FINE RAPPORTO DIPENDENTI,account_type_legalview1,view,TRUE
acc_203020100,203020100,2030201,Fondo per trattamento di fine rapporto dipendenti,account_type_legalview1,view,TRUE
acc_203020101,203020101,2030201,Fondo per trattamento di fine rapporto dipendenti,account_type_legalview3,consolidation,TRUE
acc_204000000,204000000,2040000,DEBITI,account_type_legalview1,view,TRUE
acc_204010000,204010000,2040100,DEBITI PER MUTUI PASSIVI,account_type_legalview1,view,TRUE
acc_204010100,204010100,2040101,Debiti per mutui passivi,account_type_legalview1,view,TRUE
acc_204010101,204010101,2040101,Debiti per mutui passivi,account_type_legalview3,consolidation,TRUE
acc_204020000,204020000,2040200,DEBITI V/STATO,account_type_legalview1,view,TRUE
acc_204020100,204020100,2040201,Debiti v/Stato per mobilità passiva extraregionale,account_type_legalview1,view,TRUE
acc_204020101,204020101,2040201,Debiti v/Stato per mobilità passiva extraregionale,account_type_legalview3,consolidation,TRUE
acc_204020200,204020200,2040202,Debiti v/Stato per mobilità passiva internazionale,account_type_legalview1,view,TRUE
acc_204020201,204020201,2040202,Debiti v/Stato per mobilità passiva internazionale,account_type_legalview3,consolidation,TRUE
acc_204020300,204020300,2040203,Acconto quota FSR v/Stato,account_type_legalview1,view,TRUE
acc_204020301,204020301,2040203,Acconto quota FSR v/Stato,account_type_legalview3,consolidation,TRUE
acc_204020400,204020400,2040204,Debiti v/Stato per restituzione finanziamenti - per ricerca,account_type_legalview1,view,TRUE
acc_204020401,204020401,2040204,Debiti v/Stato per restituzione finanziamenti - per ricerca,account_type_legalview3,consolidation,TRUE
acc_204020500,204020500,2040205,Altri debiti v/Stato,account_type_legalview1,view,TRUE
acc_204020501,204020501,2040205,Altri debiti v/Stato,account_type_legalview3,consolidation,TRUE
acc_204030000,204030000,2040300,DEBITI V/REGIONE O PROVINCIA AUTONOMA,account_type_legalview1,view,TRUE
acc_204030100,204030100,2040301,Debiti v/Regione o Provincia Autonoma per finanziamenti,account_type_legalview1,view,TRUE
acc_204030101,204030101,2040301,Debiti v/Regione o Provincia Autonoma per finanziamenti,account_type_legalview3,consolidation,TRUE
acc_204030200,204030200,2040302,Debiti v/Regione o Provincia Autonoma per mobilità passiva intraregionale,account_type_legalview1,view,TRUE
acc_204030201,204030201,2040302,Debiti v/Regione o Provincia Autonoma per mobilità passiva intraregionale,account_type_legalview3,consolidation,TRUE
acc_204030300,204030300,2040303,Debiti v/Regione o Provincia Autonoma per mobilità passiva extraregionale,account_type_legalview1,view,TRUE
acc_204030301,204030301,2040303,Debiti v/Regione o Provincia Autonoma per mobilità passiva extraregionale,account_type_legalview3,consolidation,TRUE
acc_204030400,204030400,2040304,Acconto quota FSR da Regione o Provincia Autonoma,account_type_legalview1,view,TRUE
acc_204030401,204030401,2040304,Acconto quota FSR da Regione o Provincia Autonoma,account_type_legalview3,consolidation,TRUE
acc_204030500,204030500,2040305,Altri debiti v/Regione o Provincia Autonoma,account_type_legalview1,view,TRUE
acc_204030501,204030501,2040305,Altri debiti v/Regione o Provincia Autonoma,account_type_legalview3,consolidation,TRUE
acc_204040000,204040000,2040400,DEBITI V/COMUNI,account_type_legalview1,view,TRUE
acc_204040100,204040100,2040401,Debiti v/Comuni,account_type_legalview1,view,TRUE
acc_204040101,204040101,2040401,Debiti v/Comuni,account_type_legalview3,consolidation,TRUE
acc_204050000,204050000,2040500,DEBITI V/AZIENDE SANITARIE PUBBLICHE,account_type_legalview1,view,TRUE
acc_204050100,204050100,2040501,Debiti v/Aziende sanitarie pubbliche della Regione - per quota FSR,account_type_legalview1,view,TRUE
acc_204050101,204050101,2040501,Debiti v/asl Roma A - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050102,204050102,2040501,Debiti v/asl Roma B - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050103,204050103,2040501,Debiti v/asl Roma C - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050104,204050104,2040501,Debiti v/asl Roma D - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050105,204050105,2040501,Debiti v/asl Roma E - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050106,204050106,2040501,Debiti v/asl Roma F - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050107,204050107,2040501,Debiti v/asl Roma G - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050108,204050108,2040501,Debiti v/asl Roma H - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050109,204050109,2040501,Debiti v/asl Viterbo - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050110,204050110,2040501,Debiti v/asl Rieti - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050111,204050111,2040501,Debiti v/asl Latina - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050112,204050112,2040501,Debiti v/asl Frosinone - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050113,204050113,2040501,Debiti v/S.Camillo Forlanini - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050114,204050114,2040501,Debiti v/S.Giovanni Addolorata - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050115,204050115,2040501,Debiti v/S. Filippo Neri - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050116,204050116,2040501,Debiti v/Policlinico Umberto I - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050117,204050117,2040501,Debiti v/IFO - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050118,204050118,2040501,Debiti v/INMI - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050119,204050119,2040501,Debiti v/S.Andrea - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050120,204050120,2040501,Debiti v/Policlinico Tor Vergata - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050121,204050121,2040501,Debiti v/ARES - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050199,204050199,2040501,Debiti v/Aziende sanitarie pubbliche della Regione - per quota FSR,account_type_legalview3,consolidation,TRUE
acc_204050200,204050200,2040502,Debiti v/Aziende sanitarie pubbliche della Regione - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview1,view,TRUE
acc_204050201,204050201,2040502,Debiti v/asl Roma A - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050202,204050202,2040502,Debiti v/asl Roma B - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050203,204050203,2040502,Debiti v/asl Roma C - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050204,204050204,2040502,Debiti v/asl Roma D - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050205,204050205,2040502,Debiti v/asl Roma E - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050206,204050206,2040502,Debiti v/asl Roma F - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050207,204050207,2040502,Debiti v/asl Roma G - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050208,204050208,2040502,Debiti v/asl Roma H - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050209,204050209,2040502,Debiti v/asl Viterbo - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050210,204050210,2040502,Debiti v/asl Rieti - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050211,204050211,2040502,Debiti v/asl Latina - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050212,204050212,2040502,Debiti v/asl Frosinone - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050213,204050213,2040502,Debiti v/S.Camillo Forlanini - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050214,204050214,2040502,Debiti v/S.Giovanni Addolorata - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050215,204050215,2040502,Debiti v/S. Filippo Neri - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050216,204050216,2040502,Debiti v/Policlinico Umberto I - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050217,204050217,2040502,Debiti v/IFO - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050218,204050218,2040502,Debiti v/INMI - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050219,204050219,2040502,Debiti v/S.Andrea - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050220,204050220,2040502,Debiti v/Policlinico Tor Vergata - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050221,204050221,2040502,Debiti v/ARES - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050299,204050299,2040502,Debiti v/Aziende sanitarie pubbliche della Regione - per finanziamento sanitario aggiuntivo corrente LEA,account_type_legalview3,consolidation,TRUE
acc_204050300,204050300,2040503,Debiti v/Aziende sanitarie pubbliche della Regione - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview1,view,TRUE
acc_204050301,204050301,2040503,Debiti v/asl Roma A - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050302,204050302,2040503,Debiti v/asl Roma B - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050303,204050303,2040503,Debiti v/asl Roma C - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050304,204050304,2040503,Debiti v/asl Roma D - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050305,204050305,2040503,Debiti v/asl Roma E - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050306,204050306,2040503,Debiti v/asl Roma F - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050307,204050307,2040503,Debiti v/asl Roma G - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050308,204050308,2040503,Debiti v/asl Roma H - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050309,204050309,2040503,Debiti v/asl Viterbo - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050310,204050310,2040503,Debiti v/asl Rieti - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050311,204050311,2040503,Debiti v/asl Latina - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050312,204050312,2040503,Debiti v/asl Frosinone - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050313,204050313,2040503,Debiti v/S.Camillo Forlanini - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050314,204050314,2040503,Debiti v/S.Giovanni Addolorata - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050315,204050315,2040503,Debiti v/S. Filippo Neri - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050316,204050316,2040503,Debiti v/Policlinico Umberto I - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050317,204050317,2040503,Debiti v/IFO - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050318,204050318,2040503,Debiti v/INMI - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050319,204050319,2040503,Debiti v/S.Andrea - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050320,204050320,2040503,Debiti v/Policlinico Tor Vergata - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050321,204050321,2040503,Debiti v/ARES - per finanziamento sanitario aggiuntivo corrente extra LEA,account_type_legalview3,consolidation,TRUE
acc_204050400,204050400,2040504,Debiti v/Aziende sanitarie pubbliche della Regione - per mobilità in compensazione,account_type_legalview1,view,TRUE
acc_204050401,204050401,2040504,Debiti v/asl Roma A - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050402,204050402,2040504,Debiti v/asl Roma B - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050403,204050403,2040504,Debiti v/asl Roma C - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050404,204050404,2040504,Debiti v/asl Roma D - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050405,204050405,2040504,Debiti v/asl Roma E - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050406,204050406,2040504,Debiti v/asl Roma F - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050407,204050407,2040504,Debiti v/asl Roma G - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050408,204050408,2040504,Debiti v/asl Roma H - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050409,204050409,2040504,Debiti v/asl Viterbo - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050410,204050410,2040504,Debiti v/asl Rieti - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050411,204050411,2040504,Debiti v/asl Latina - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050412,204050412,2040504,Debiti v/asl Frosinone - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050413,204050413,2040504,Debiti v/S.Camillo Forlanini - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050414,204050414,2040504,Debiti v/S.Giovanni Addolorata- per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050415,204050415,2040504,Debiti v/S. Filippo Neri - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050416,204050416,2040504,Debiti v/Policlinico Umberto I - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050417,204050417,2040504,Debiti v/IFO - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050418,204050418,2040504,Debiti v/INMI - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050419,204050419,2040504,Debiti v/S.Andrea - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050420,204050420,2040504,Debiti v/Policlinico Tor Vergata - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050421,204050421,2040504,Debiti v/ARES - per mobilità in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050500,204050500,2040505,Debiti v/Aziende sanitarie pubbliche della Regione - per mobilità non in compensazione,account_type_legalview1,view,TRUE
acc_204050501,204050501,2040505,Debiti v/asl Roma A - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050502,204050502,2040505,Debiti v/asl Roma B - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050503,204050503,2040505,Debiti v/asl Roma C - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050504,204050504,2040505,Debiti v/asl Roma D - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050505,204050505,2040505,Debiti v/asl Roma E - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050506,204050506,2040505,Debiti v/asl Roma F - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050507,204050507,2040505,Debiti v/asl Roma G - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050508,204050508,2040505,Debiti v/asl Roma H - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050509,204050509,2040505,Debiti v/asl Viterbo - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050510,204050510,2040505,Debiti v/asl Rieti - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
acc_204050511,204050511,2040505,Debiti v/asl Latina - per mobilità non in compensazione,account_type_legalview3,consolidation,TRUE
